"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 08:00","2025","09","26","08:00","","15.8","","14.6","","92","","0.0","","","","0","","","","98.17","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 09:00","2025","09","26","09:00","","17.0","","15.0","","88","","0.0","","33","","7","","","","98.21","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 10:00","2025","09","26","10:00","","17.9","","15.3","","85","","0.0","","28","","5","","","","98.21","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 11:00","2025","09","26","11:00","","18.7","","14.7","","78","","0.0","","33","","7","","","","98.23","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 12:00","2025","09","26","12:00","","20.5","","14.4","","68","","0.0","","30","","7","","","","98.22","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 13:00","2025","09","26","13:00","","21.5","","14.3","","63","","0.0","","","","0","","","","98.18","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 14:00","2025","09","26","14:00","","23.0","","13.4","","55","","0.0","","25","","9","","","","98.15","","26","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 15:00","2025","09","26","15:00","","23.2","","12.4","","51","","0.0","","24","","7","","","","98.14","","26","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 16:00","2025","09","26","16:00","","23.5","","13.6","","54","","0.0","","26","","4","","","","98.12","","27","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 17:00","2025","09","26","17:00","","22.0","","13.5","","58","","0.0","","23","","6","","","","98.14","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 18:00","2025","09","26","18:00","","21.4","","14.0","","63","","0.0","","23","","7","","","","98.18","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 19:00","2025","09","26","19:00","","18.2","","14.4","","78","","0.0","","32","","8","","","","98.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 20:00","2025","09","26","20:00","","17.2","","15.4","","89","","0.0","","33","","5","","","","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 21:00","2025","09","26","21:00","","16.7","","15.5","","93","","0.0","","33","","6","","","","98.33","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 22:00","2025","09","26","22:00","","16.2","","15.6","","96","","0.0","","29","","3","","","","98.35","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-26 23:00","2025","09","26","23:00","","15.7","","15.2","","97","","0.0","","","","0","","","","98.35","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 00:00","2025","09","27","00:00","","15.7","","15.2","","97","","0.0","","","","0","","","","98.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 01:00","2025","09","27","01:00","","15.3","","15.0","","98","","0.0","","","","0","","","","98.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 02:00","2025","09","27","02:00","","15.2","","15.1","","99","","0.0","","","","0","","","","98.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 03:00","2025","09","27","03:00","","14.6","","14.6","","100","","0.0","","","","0","","","","98.38","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 04:00","2025","09","27","04:00","","13.7","","13.6","","100","","0.0","","27","","3","","","","98.40","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 05:00","2025","09","27","05:00","","13.2","","13.1","","100","","0.0","","","","0","","","","98.41","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 06:00","2025","09","27","06:00","","12.9","","12.9","","100","","0.0","","","","0","","","","98.42","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 07:00","2025","09","27","07:00","","13.3","","13.3","","100","","0.0","","16","","4","","","","98.49","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 08:00","2025","09","27","08:00","","14.6","","14.6","","100","","0.0","","19","","5","","","","98.51","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 09:00","2025","09","27","09:00","","15.6","","15.6","","100","","0.0","","9","","3","","","","98.46","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 10:00","2025","09","27","10:00","","18.5","","14.9","","80","","0.0","","17","","10","","","","98.40","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 11:00","2025","09","27","11:00","","21.6","","17.1","","75","","0.0","","20","","10","","","","98.36","","27","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 12:00","2025","09","27","12:00","","23.1","","17.0","","69","","0.0","","18","","10","","","","98.30","","28","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 13:00","2025","09","27","13:00","","23.8","","15.9","","61","","0.0","","23","","15","","","","98.24","","28","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 14:00","2025","09","27","14:00","","24.4","","15.4","","57","","0.0","","23","","17","","","","98.19","","29","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 15:00","2025","09","27","15:00","","24.5","","15.4","","57","","0.0","","23","","16","","","","98.15","","29","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 16:00","2025","09","27","16:00","","24.8","","15.0","","55","","0.0","","23","","19","","","","98.12","","29","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 17:00","2025","09","27","17:00","","24.6","","15.3","","56","","0.0","","21","","12","","","","98.13","","29","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 18:00","2025","09","27","18:00","","22.7","","15.3","","63","","0.0","","21","","8","","","","98.18","","27","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 19:00","2025","09","27","19:00","","20.6","","15.7","","73","","0.0","","23","","7","","","","98.23","","25","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 20:00","2025","09","27","20:00","","19.4","","15.9","","80","","0.0","","19","","7","","","","98.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 21:00","2025","09","27","21:00","","17.9","","15.7","","87","","0.0","","19","","8","","","","98.28","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 22:00","2025","09","27","22:00","","18.2","","15.1","","82","","0.0","","21","","10","","","","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-27 23:00","2025","09","27","23:00","","17.1","","14.4","","85","","0.0","","13","","4","","","","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 00:00","2025","09","28","00:00","","16.3","","14.0","","87","","0.0","","19","","5","","","","98.29","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 01:00","2025","09","28","01:00","","17.3","","14.4","","83","","0.0","","21","","9","","","","98.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 02:00","2025","09","28","02:00","","17.5","","14.3","","81","","0.0","","21","","4","","","","98.36","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 03:00","2025","09","28","03:00","","16.5","","14.1","","86","","0.0","","","","0","","","","98.43","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 04:00","2025","09","28","04:00","","16.6","","14.3","","87","","0.0","","32","","9","","","","98.50","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 05:00","2025","09","28","05:00","","16.2","","13.5","","84","","0.0","","31","","6","","","","98.56","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 06:00","2025","09","28","06:00","","15.5","","12.4","","82","","0.0","","31","","5","","","","98.64","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 07:00","2025","09","28","07:00","","14.6","","12.1","","85","","0.0","","32","","4","","","","98.77","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 08:00","2025","09","28","08:00","","16.0","","12.8","","82","","0.0","","30","","6","","","","98.88","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 09:00","2025","09","28","09:00","","17.3","","13.0","","76","","0.0","","33","","11","","","","98.96","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 10:00","2025","09","28","10:00","","18.5","","12.6","","69","","0.0","","33","","13","","","","99.03","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 11:00","2025","09","28","11:00","","19.7","","12.0","","61","","0.0","","35","","13","","","","99.07","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 12:00","2025","09","28","12:00","","20.3","","11.8","","58","","0.0","","33","","12","","","","99.15","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 13:00","2025","09","28","13:00","","20.8","","9.4","","48","","0.0","","34","","14","","","","99.16","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 14:00","2025","09","28","14:00","","21.6","","8.1","","42","","0.0","","34","","12","","","","99.18","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 15:00","2025","09","28","15:00","","21.4","","6.3","","38","","0.0","","33","","13","","","","99.18","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 16:00","2025","09","28","16:00","","21.2","","5.4","","36","","0.0","","35","","11","","","","99.20","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 17:00","2025","09","28","17:00","","20.4","","6.2","","39","","0.0","","35","","8","","","","99.21","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 18:00","2025","09","28","18:00","","18.6","","6.6","","46","","0.0","","33","","5","","","","99.23","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 19:00","2025","09","28","19:00","","15.5","","8.0","","61","","0.0","","","","0","","","","99.25","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 20:00","2025","09","28","20:00","","14.3","","7.9","","65","","0.0","","33","","5","","","","99.30","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 21:00","2025","09","28","21:00","","12.8","","8.5","","75","","0.0","","35","","5","","","","99.32","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 22:00","2025","09","28","22:00","","12.2","","8.5","","78","","0.0","","","","0","","","","99.33","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-28 23:00","2025","09","28","23:00","","12.0","","9.1","","82","","0.0","","23","","3","","","","99.37","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-29 00:00","2025","09","29","00:00","","10.1","","8.8","","92","","0.0","","21","","4","","","","99.39","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-29 01:00","2025","09","29","01:00","","9.3","","8.6","","95","","0.0","","","","0","","","","99.41","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-29 02:00","2025","09","29","02:00","","8.7","","8.2","","96","","0.0","","11","","5","","","","99.41","","","","","","NA"
"-79.78","44.23","EGBERT CS","611E001","2025-09-29 03:00","2025","09","29","03:00","","7.4","","6.8","","96","","0.0","","19","","4","","","","99.42","","","","","","NA"
