HOUSEID,PT,FSA,EVALTYPE,ENTRYDATE,AuditYear,TYPEOFHOUSE,FLOORAREA,STOREYS,YEARBUILT,FNDTYPE,NUMDWELLINGUNITS,AIR50P,EGHDESHTLOSS,PeakLoad_kW,EGHFURNACEAEC,HeatEnergy_kWh,EGHFCONTOTAL,TotalEnergy_kWh,HeatElectricity_kWh,HeatNaturalGas_kWh,HeatOil_kWh,HeatPropane_kWh,HeatWood_kWh,AHRI,HPSOURCE,HPEquipType,HPCAP,CCASHP,CCASHPCAP,COP,CCASHPCOP,CCASHPHSPF2,CCASHPSEER2,CCASHPCAPACITYMAINTENANCE,ASHPHSPF2,ASHPSEER2,HPESTAR,AIRCONDTYPE,AIRCOP,FURNACETYPE,FURNACEFUEL,SUPPHTGTYPE1,SUPPHTGFUEL1,Cert_Resolved,Cert_Brand,Cert_Model,Cert_IndoorModel,Cert_Cap47_btuh,Cert_Cap17_btuh,Cert_Cap5_btuh,Cert_COP5,Cert_HSPF2,Cert_SEER2,Cert_ColdClimate,Cert_Cap47_kW,Cert_Cap5_kW,SizingRatio_47F,SizingRatio_5F
5599237,SK,S7V,N,2025-12-01,2025,Single Detached,368.8,One storey,2025,B1;B2;B3,1,0.826,12610.4,12.61,32367.2,8991.0,94539.0,26261.0,8990.9,3723.4,0.0,0.0,0.0,213785344,Air,Central split system,19138.7,T,11.43,3.28,1.94,7.0,18.0,74.0,0.0,0.0,,Central split system,3.94,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,CARRIER,25VNA436A*031*,CAP**3617AL*+UI,39000,32800,27200,1.92,8.5,18,No,11.43,7.972,0.906,0.632
5599237,SK,S7V,P,2025-02-01,2025,Single Detached,368.8,One storey,2025,B1;B2;B3,1,0.94,13353.0,13.353,33789.7,9386.1,97252.1,27014.7,9386.2,4099.8,0.0,0.0,0.0,213785344,Air,Central split system,19138.7,T,11.43,3.28,1.94,7.0,18.0,74.0,0.0,0.0,,Central split system,3.94,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,CARRIER,25VNA436A*031*,CAP**3617AL*+UI,39000,32800,27200,1.92,8.5,18,No,11.43,7.972,0.856,0.597
5599245,SK,S7T,N,2025-12-01,2025,Single Detached,359.1,One storey,2025,B1;B2,1,0.4253,9779.6,9.78,19000.8,5278.0,82018.7,22783.2,5278.1,3644.8,0.0,0.0,0.0,215487301,Air,Central split system,9454.8,T,6.8,3.61,2.1,6.8,18.0,61.0,0.0,0.0,,Central split system,3.0,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,GOODMAN,GZV6SA2410A*,CA*EA3022*3A*,23200,14600,14200,2.10,8.5,18,No,6.799,4.162,0.695,0.426
5599245,SK,S7T,P,2025-04-01,2025,Single Detached,359.1,One storey,2025,B1;B2,1,0.51,9691.1,9.691,19033.7,5287.2,81880.2,22744.7,5287.3,3602.3,0.0,0.0,0.0,215487301,Air,Central split system,9454.8,T,6.8,3.61,2.1,6.8,18.0,61.0,0.0,0.0,,Central split system,3.0,Condensing furnace,Natural Gas,Other (describe),Electricity,Yes,GOODMAN,GZV6SA2410A*,CA*EA3022*3A*,23200,14600,14200,2.10,8.5,18,No,6.799,4.162,0.702,0.429
5377823,SK,S0A,E,2026-05-01,2026,Single Detached,181.7,One storey,1962,B1;B2,1,1.5799,8232.4,8.232,28079.1,7799.8,74864.8,20795.9,7799.8,0.0,0.0,0.0,0.0,217299118,Air,,8067.7,T,7.91,3.73,2.14,,,94.0,,,,Central split system,3.09,Electric furnace,Electricity,,,Yes,,,,,,,,,,,,,,
5432076,SK,S0J,E,2026-02-01,2026,Single Detached,169.5,One storey,1984,B1,1,3.1239,11401.5,11.402,11151.9,3097.8,104186.8,28941.0,3097.8,10472.3,0.0,0.0,0.0,215710851,Air,Central split system,7033.7,F,0.0,4.563,0.0,0.0,0.0,0.0,7.8,15.2,ESTAR,Central split system,3.255,Condensing furnace,Natural Gas,,,Yes,DUCANE,7HP14F24P-**A,"7E[C,U]24BX-**+TDR",22200,14500,11000,2.04,7.8,15.2,No,6.506,3.224,0.571,0.283
5432078,SK,S0J,E,2025-10-01,2025,Mobile Home,94.1,One storey,2019,C1;F1,1,3.7079,6170.9,6.171,6703.7,1862.2,62775.1,17437.7,1862.2,0.0,0.0,2464.2,0.0,213386537,Air,Ductless Mini- or Multi-split system,7033.7,T,8.5,5.242,1.81,9.2,21.5,87.0,9.2,21.5,ESTAR,Ductless Mini- or Multi-split system,4.012,Condensing furnace,Propane,,,Yes,CONTINENTAL,CDHAS26-24-O,CDHAS26-24-I,29000,21200,25000,2.21,11.4,21.5,Yes,8.499,7.327,1.377,1.187
5447272,SK,S7N,E,2026-02-01,2026,Single Detached,164.7,One storey,1948,B1;B2,1,5.0747,15726.6,15.727,34743.2,9651.0,113301.9,31473.0,9650.9,6287.6,0.0,0.0,0.0,212361759,Air,,12184.1,T,0.73,2.92,1.95,,,80.0,,,,Central split system,1.796,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.466,0.373
5449979,SK,S6V,E,2026-02-01,2026,Single Detached,185.7,One storey,1979,B1,1,1.7472,10249.0,10.249,17524.0,4867.8,86834.5,24120.9,4867.8,3588.6,0.0,0.0,0.0,212361758,Air,Coils Only,9963.0,T,5.57,3.71,2.2,7.8,16.1,78.0,0.0,0.0,ESTAR,Coils Only,3.07,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA18HOS20230E7,CUB24HAC20BWT7A,19000,14700,15000,2.20,9.5,16.1,Yes,5.568,4.396,0.543,0.429
5493183,SK,S7K,E,2026-06-01,2026,Single Detached,178.6,One and a half,1976,B1;B2,1,7.7068,19325.9,19.326,70767.0,19657.7,124912.1,34698.1,19657.7,1794.5,0.0,0.0,0.0,207641335,Air,Ductless Mini- or Multi-split system,16834.3,T,10.84,3.12,1.83,7.1,23.9,69.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,2.79,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Fireplace with pilot (unsealed),Natural Gas,Yes,SENVILLE,SENA/36HF/MOQ,,37000,26800,25200,1.80,9.5,23.9,No,10.844,7.385,0.561,0.382
5523347,SK,S0K,E,2026-04-01,2026,Single Detached,237.4,One storey,1900,B1;C1;F1,1,4.639,15478.7,15.479,41333.5,11481.6,112426.1,31229.7,11481.5,0.0,0.0,6514.5,0.0,207683232,Air,Ductless Mini- or Multi-split system,12991.5,T,7.62,3.67,2.22,6.3,0.0,75.0,0.0,0.0,,Ductless Mini- or Multi-split system,3.14,Condensing furnace,Propane,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,NAPOLEON,NDHAS22-24-O,NDHAS22-24-I,26000,17400,16700,1.90,8.5,21,No,7.62,4.894,0.492,0.316
1059131,SK,S4P,E,2026-05-01,2026,Single Detached,157.7,Two storeys,1920,B1,1,7.9256,31491.2,31.491,36511.5,10142.2,207485.2,57635.2,10142.0,32160.3,0.0,0.0,0.0,212406525,Air,Central split system,7179.4,T,6.56,3.67,2.1,0.0,0.0,107.0,0.0,0.0,,Central split system,3.41,Condensing furnace,Natural Gas,,,Yes,TRANE,4TXD2036A10NU**,"H,TG34930+TD",24000,15800,21200,1.80,8.5,15.2,No,7.034,6.213,0.223,0.197
623122,SK,S4T,E,2026-03-01,2026,Single Detached,132.4,One storey,1988,B1;C1;F1,1,4.7339,8877.1,8.877,21653.0,6014.8,62880.3,17466.9,6014.8,2080.3,0.0,0.0,0.0,217287916,Air,Central split system,18615.2,T,10.26,2.99,1.8,7.4,16.0,80.0,0.0,0.0,,Central split system,2.93,Condensing furnace,Natural Gas,,,Yes,GREE,WLUD36W/A-D(U),WLUD36AH2/A-D(U),35000,29000,28000,1.80,9,16,Yes,10.257,8.206,1.155,0.924
5540679,SK,S7L,E,2026-02-01,2026,Single Detached,155.3,One storey,1967,B1,1,4.5334,10997.9,10.998,10859.6,3016.6,93493.3,25970.6,3016.7,7644.2,0.0,0.0,0.0,212361759,Air,Central split system,7619.8,T,7.33,5.388,1.95,7.7,16.5,71.0,9.5,16.5,ESTAR,Central split system,3.411,Condensing furnace,Natural Gas,,,Yes,MOOVAIR,DMA24HOS20230E7,CUB24HAC20BWT7A,25000,21000,20000,1.95,9.5,16.5,Yes,7.327,5.861,0.666,0.533
5542165,SK,S0G,E,2026-05-01,2026,Single Detached,293.8,One storey,1980,B1;P1;P2,1,3.064,12294.6,12.295,38432.8,10675.9,82995.2,23054.4,10675.9,0.0,0.0,0.0,0.0,8071537,Air,Ductless Mini- or Multi-split system,16968.2,T,10.67,3.46,1.95,6.7,19.0,69.0,0.0,0.0,,Ductless Mini- or Multi-split system,2.72,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Wood fireplace,Mixed Wood,Yes,FUJITSU,AOU36RLXFZ1,,36000,21400,22600,1.82,9,19,No,10.551,6.623,0.858,0.539
314631,SK,S0G,E,2026-06-01,2026,Single Detached,259.5,One storey,1999,B1,1,1.5484,10085.0,10.085,32220.3,8950.2,95973.6,26659.5,8950.1,3561.1,0.0,0.0,0.0,211164240,Air,Ductless Mini- or Multi-split system,24008.7,T,7.03,3.31,2.1,8.0,21.0,90.0,0.0,0.0,ESTAR,Ductless Mini- or Multi-split system,3.03,Heater w/ Induced draft fan,Natural Gas,,,Yes,TOSOT,TM24HX4O,,24000,23600,21600,2.10,10,21,Yes,7.034,6.33,0.697,0.628
5546799,SK,S9V,E,2026-04-01,2026,Single Detached,162.5,One storey,1980,B1,1,3.0024,9459.6,9.46,19370.3,5380.7,83775.9,23271.3,5380.6,2818.4,0.0,0.0,0.0,215439717,Air,Central split system,8526.3,T,4.92,3.19,2.1,6.8,19.0,77.0,0.0,0.0,ESTAR,Central split system,3.51,Condensing furnace,Natural Gas,,,Yes,AMANA,AZV6SA1810A*,CA*EA2418*3A*,16800,10800,13000,2.10,8.8,19,Yes,4.924,3.81,0.52,0.403
346461,SK,S0N,E,2026-01-01,2026,Single Detached,173.3,Two storeys,1916,C1;F1,1,13.0745,20914.8,20.915,80910.1,22475.2,129017.5,35838.5,22475.2,0.0,0.0,0.0,0.0,215222780,Air,Ductless Mini- or Multi-split system,8794.5,F,0.0,4.626,0.0,0.0,0.0,0.0,7.93,22.55,ESTAR,Ductless Mini- or Multi-split system,4.138,Baseboard/Hydronic/Plenum(duct) htrs.,Electricity,Advanced airtight wood stove,Mixed Wood,Yes,SAMSUNG,AR18DXFAMWKX,AR18DXFAMWKN,21000,15000,12500,2.09,9,21.5,No,6.154,3.663,0.294,0.175
5611345,SK,S7T,N,2025-11-01,2025,Single Detached,344.0,Two storeys,2025,B1,1,1.1166,10906.2,10.906,25488.1,7080.1,68891.8,19136.8,7080.1,3361.1,0.0,0.0,0.0,214837789,Air,Central split system,17458.5,T,13.33,3.92,2.3,7.1,17.0,57.0,0.0,0.0,ESTAR,Central split system,3.37,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,RUUD,RD17AZ48AJ3N,RCFZ4821STAAM,48000,33200,26200,2.30,8.5,17,Yes,14.067,7.678,1.29,0.704
5611345,SK,S7T,P,2025-11-01,2025,Single Detached,344.0,Two storeys,2025,B1,1,1.1166,10906.2,10.906,25488.1,7080.1,68891.8,19136.8,7080.1,3361.1,0.0,0.0,0.0,214837789,Air,Central split system,17458.5,T,13.33,3.92,2.3,7.1,17.0,57.0,0.0,0.0,ESTAR,Central split system,3.37,Condensing furnace,Natural Gas,Fireplace with spark ignit. (sealed),Natural Gas,Yes,RUUD,RD17AZ48AJ3N,RCFZ4821STAAM,48000,33200,26200,2.30,8.5,17,Yes,14.067,7.678,1.29,0.704
5612902,SK,S4S,N,2026-02-01,2026,Single Detached,254.0,Two storeys,2025,B1;B2,1,0.3378,7301.4,7.301,26952.4,7486.8,70037.8,19455.1,7486.7,0.0,0.0,0.0,0.0,213613325,Air,Central split system,13144.8,T,10.14,2.381,1.9,6.6,16.3,56.0,3.3,2.55,,Central split system,1.734,Electric furnace,Electricity,Other (describe),Electricity,Yes,DAIKIN,DZ6VSA3610A*,DFVE42CP1400B*,34600,22400,19700,1.90,8.2,16.3,No,10.14,5.774,1.389,0.791
5612902,SK,S4S,P,2025-08-01,2025,Single Detached,254.0,Two storeys,2025,B1;B2,1,0.55,7687.3,7.687,28659.6,7961.1,71483.0,19856.5,7961.2,0.0,0.0,0.0,0.0,213613325,Air,Central split system,13144.8,T,10.14,2.381,1.9,6.6,16.3,56.0,3.3,2.55,,Central split system,1.734,Electric furnace,Electricity,Other (describe),Electricity,Yes,DAIKIN,DZ6VSA3610A*,DFVE42CP1400B*,34600,22400,19700,1.90,8.2,16.3,No,10.14,5.774,1.319,0.751
11943746,SK,S7H,E,2026-05-01,2026,Single Detached,228.9,Split level,1967,B1;B2;P1,1,4.5197,12582.5,12.582,30447.3,8457.7,113421.0,31506.1,8457.6,7150.9,0.0,0.0,0.0,213369385,Air,Central split system,10006.3,T,9.09,2.69,1.8,6.6,15.2,72.0,0.0,0.0,ESTAR,Central split system,2.56,Condensing furnace,Natural Gas,Fireplace with pilot (sealed),Natural Gas,Yes,MOOVAIR,DMA30HOS20230E7,CUB36HAC20BWT7A,31000,19600,22600,1.80,8.5,15.2,Yes,9.085,6.623,0.722,0.526
5636747,SK,S7V,N,2026-05-01,2026,Detached Duplex,200.6,Two storeys,2026,B1,2,1.1643,8458.7,8.459,16635.2,4620.9,87349.1,24263.8,4620.9,3163.6,0.0,0.0,0.0,217299229,Air,Central split system,8500.0,F,0.0,4.903,0.0,0.0,0.0,0.0,8.5,14.5,,Central split system,3.17,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,,,,,,,,,,,,,,
5636747,SK,S7V,P,2025-10-01,2025,Detached Duplex,200.6,Two storeys,2026,B1,2,1.21,8427.3,8.427,16722.2,4645.1,86888.3,24135.8,4645.0,3008.9,0.0,0.0,0.0,217299229,Air,Central split system,8500.0,F,0.0,4.903,0.0,0.0,0.0,0.0,8.5,14.5,,Central split system,3.17,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,,,,,,,,,,,,,,
5636757,SK,S7V,N,2026-05-01,2026,Detached Duplex,200.6,Two storeys,2026,B1,2,1.2394,8565.0,8.565,18751.7,5208.8,88696.4,24638.1,5208.9,2955.3,0.0,0.0,0.0,217299229,Air,Central split system,9000.0,F,0.0,4.248,0.0,0.0,0.0,0.0,7.15,14.5,,Central split system,3.17,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,,,,,,,,,,,,,,
5636757,SK,S7V,P,2025-10-01,2025,Detached Duplex,200.6,Two storeys,2026,B1,2,1.31,8551.8,8.552,18648.2,5180.1,88570.0,24603.0,5180.0,2944.5,0.0,0.0,0.0,217299229,Air,Central split system,9000.0,F,0.0,4.248,0.0,0.0,0.0,0.0,7.15,14.5,,Central split system,3.17,Condensing furnace,Natural Gas,Baseboard/Hydronic/Plenum(duct) htrs,Electricity,Yes,,,,,,,,,,,,,,
56699,SK,S4S,D,2026-05-01,2026,Single Detached,232.0,One storey,1965,B1;C1;F1,1,2.2863,9457.0,9.457,11148.2,3096.7,85621.1,23783.8,3096.7,5187.0,0.0,0.0,0.0,207172962,Air,Central split system,6682.0,F,0.0,4.051,0.0,0.0,0.0,0.0,0.0,0.0,ESTAR,Central split system,3.498,Condensing furnace,Natural Gas,Wood fireplace,Mixed Wood,Yes,DAIKIN,DZ17VSA241B*,CA*EA1818*4A*,22800,14600,,1.99,8.5,17.3,No,6.682,,0.707,
