"CASING_ID","PIPE_ID","WELL_ID","LAYER","MATERIAL","DEPTH_FROM","DEPTH_TO","CASING_DIAMETER","CASING_DIAMETER_UOM","CASING_DEPTH_UOM"
930037436,10570822,"1500207",2,"4",,100.00,6.00,"inch","ft"
930037438,10570823,"1500208",2,"4",,75.00,4.00,"inch","ft"
930037437,10570823,"1500208",1,"1",,52.00,4.00,"inch","ft"
930037440,10570824,"1500209",2,"4",,88.00,4.00,"inch","ft"
930037439,10570824,"1500209",1,"1",,60.00,4.00,"inch","ft"
930037441,10570825,"1500210",1,"1",,21.00,4.00,"inch","ft"
930037442,10570825,"1500210",2,"4",,76.00,4.00,"inch","ft"
930037443,10570826,"1500211",1,"1",,22.00,4.00,"inch","ft"
930037444,10570826,"1500211",2,"4",,55.00,4.00,"inch","ft"
930037446,10570827,"1500212",2,"4",,60.00,5.00,"inch","ft"
930037445,10570827,"1500212",1,"1",,37.00,5.00,"inch","ft"
930037447,10570828,"1500213",1,"1",,21.00,4.00,"inch","ft"
930037448,10570828,"1500213",2,"4",,65.00,4.00,"inch","ft"
930037449,10570829,"1500214",1,"1",,56.00,5.00,"inch","ft"
930037450,10570829,"1500214",2,"4",,72.00,5.00,"inch","ft"
930037451,10570830,"1500215",1,"1",,65.00,6.00,"inch","ft"
930037452,10570830,"1500215",2,"4",,98.00,6.00,"inch","ft"
930037454,10570831,"1500216",2,"4",,83.00,5.00,"inch","ft"
930037453,10570831,"1500216",1,"1",,52.00,5.00,"inch","ft"
930037456,10570832,"1500217",2,"4",,180.00,6.00,"inch","ft"
930037455,10570832,"1500217",1,"1",,19.00,6.00,"inch","ft"
930037457,10570833,"1500218",1,"1",,50.00,7.00,"inch","ft"
930037458,10570833,"1500218",2,"4",,125.00,7.00,"inch","ft"
930037459,10570834,"1500219",1,"1",,64.00,6.00,"inch","ft"
930037460,10570834,"1500219",2,"4",,94.00,6.00,"inch","ft"
930037462,10570835,"1500220",2,"4",,113.00,6.00,"inch","ft"
930037461,10570835,"1500220",1,"1",,16.00,6.00,"inch","ft"
930037463,10570836,"1500221",1,"1",,14.00,5.00,"inch","ft"
930037464,10570836,"1500221",2,"4",,72.00,5.00,"inch","ft"
930037465,10570837,"1500222",1,"1",,45.00,6.00,"inch","ft"
930037466,10570837,"1500222",2,"1",,54.00,5.00,"inch","ft"
930037467,10570837,"1500222",3,"4",,70.00,5.00,"inch","ft"
930037470,10570838,"1500223",3,"4",,64.00,3.00,"inch","ft"
930037468,10570838,"1500223",1,"1",,36.00,4.00,"inch","ft"
930037469,10570838,"1500223",2,"1",,46.00,3.00,"inch","ft"
930037472,10570839,"1500224",2,"4",,77.00,4.00,"inch","ft"
930037471,10570839,"1500224",1,"1",,56.00,4.00,"inch","ft"
930037473,10570840,"1500225",1,"1",,57.00,4.00,"inch","ft"
930037474,10570840,"1500225",2,"4",,75.00,4.00,"inch","ft"
930037475,10570841,"1500226",1,"1",,41.00,4.00,"inch","ft"
930037476,10570841,"1500226",2,"4",,85.00,4.00,"inch","ft"
930037478,10570842,"1500227",2,"4",,78.00,5.00,"inch","ft"
930037477,10570842,"1500227",1,"1",,57.00,5.00,"inch","ft"
930037479,10570843,"1500228",1,"1",,61.00,5.00,"inch","ft"
930037480,10570843,"1500228",2,"4",,77.00,5.00,"inch","ft"
930037481,10570844,"1500229",1,"1",,58.00,5.00,"inch","ft"
930037482,10570844,"1500229",2,"4",,95.00,5.00,"inch","ft"
930037483,10570845,"1500230",1,"1",,60.00,6.00,"inch","ft"
930037484,10570845,"1500230",2,"4",,110.00,6.00,"inch","ft"
930037486,10570846,"1500231",2,"4",,100.00,6.00,"inch","ft"
930037485,10570846,"1500231",1,"1",,60.00,6.00,"inch","ft"
930037488,10570847,"1500232",2,"4",,153.00,5.00,"inch","ft"
930037487,10570847,"1500232",1,"1",,23.00,5.00,"inch","ft"
930037489,10570848,"1500233",1,"1",,40.00,4.00,"inch","ft"
930037490,10570848,"1500233",2,"4",,48.00,4.00,"inch","ft"
930037491,10570849,"1500234",1,"1",,50.00,5.00,"inch","ft"
930037492,10570850,"1500235",1,"1",,52.00,6.00,"inch","ft"
930037493,10570850,"1500235",2,"4",,90.00,6.00,"inch","ft"
930037494,10570851,"1500236",1,"1",,58.00,6.00,"inch","ft"
930037495,10570851,"1500236",2,"4",,101.00,6.00,"inch","ft"
930037497,10570852,"1500237",2,"4",,100.00,6.00,"inch","ft"
930037496,10570852,"1500237",1,"1",,54.00,6.00,"inch","ft"
930037498,10570853,"1500238",1,"1",,54.00,6.00,"inch","ft"
930037499,10570853,"1500238",2,"4",,60.00,6.00,"inch","ft"
930037500,10570854,"1500239",1,"1",,75.00,6.00,"inch","ft"
930037501,10570854,"1500239",2,"4",,90.00,6.00,"inch","ft"
930037502,10570855,"1500240",1,"1",,18.00,6.00,"inch","ft"
930037503,10570855,"1500240",2,"4",,100.00,6.00,"inch","ft"
930037504,10570856,"1500241",1,"1",,59.00,6.00,"inch","ft"
930037505,10570856,"1500241",2,"4",,120.00,6.00,"inch","ft"
930037506,10570857,"1500242",1,"1",,48.00,6.00,"inch","ft"
930037507,10570857,"1500242",2,"4",,104.00,6.00,"inch","ft"
930037508,10570858,"1500243",1,"1",,50.00,6.00,"inch","ft"
930037509,10570858,"1500243",2,"4",,104.00,6.00,"inch","ft"
930037510,10570859,"1500244",1,"1",,35.00,3.00,"inch","ft"
930037511,10570859,"1500244",2,"4",,136.00,3.00,"inch","ft"
930037513,10570860,"1500245",2,"4",,69.00,5.00,"inch","ft"
930037512,10570860,"1500245",1,"1",,32.00,5.00,"inch","ft"
930037514,10570861,"1500246",1,"1",,5.00,5.00,"inch","ft"
930037515,10570861,"1500246",2,"4",,58.00,5.00,"inch","ft"
930037516,10570862,"1500247",1,"1",,19.00,5.00,"inch","ft"
930037517,10570862,"1500247",2,"4",,78.00,5.00,"inch","ft"
930037518,10570863,"1500248",1,"1",,9.00,6.00,"inch","ft"
930037519,10570863,"1500248",2,"4",,85.00,6.00,"inch","ft"
930037520,10570864,"1500249",1,"1",,12.00,6.00,"inch","ft"
930037521,10570864,"1500249",2,"4",,102.00,6.00,"inch","ft"
930037522,10570865,"1500250",1,"1",,11.00,6.00,"inch","ft"
930037523,10570865,"1500250",2,"4",,100.00,6.00,"inch","ft"
930037524,10570866,"1500251",1,"1",,9.00,6.00,"inch","ft"
930037525,10570866,"1500251",2,"4",,100.00,6.00,"inch","ft"
930037526,10570867,"1500252",1,"1",,16.00,5.00,"inch","ft"
930037527,10570867,"1500252",2,"4",,50.00,5.00,"inch","ft"
930037529,10570868,"1500253",2,"4",,118.00,5.00,"inch","ft"
930037528,10570868,"1500253",1,"1",,21.00,5.00,"inch","ft"
930037530,10570869,"1500254",1,"1",,19.00,5.00,"inch","ft"
930037531,10570869,"1500254",2,"4",,90.00,5.00,"inch","ft"
930037532,10570870,"1500255",1,"1",,9.00,6.00,"inch","ft"
930037533,10570870,"1500255",2,"4",,128.00,6.00,"inch","ft"
930037534,10570871,"1500256",1,"1",,17.00,2.00,"inch","ft"
930037535,10570871,"1500256",2,"4",,32.00,2.00,"inch","ft"
930037536,10570872,"1500257",1,"1",,22.00,2.00,"inch","ft"
930037537,10570872,"1500257",2,"4",,36.00,2.00,"inch","ft"
930037538,10570873,"1500258",1,"1",,25.00,5.00,"inch","ft"
930037539,10570873,"1500258",2,"4",,51.00,5.00,"inch","ft"
930037540,10570874,"1500259",1,"1",,15.00,5.00,"inch","ft"
930037541,10570874,"1500259",2,"4",,60.00,5.00,"inch","ft"
930037542,10570875,"1500260",1,"1",,6.00,5.00,"inch","ft"
930037543,10570875,"1500260",2,"4",,73.00,5.00,"inch","ft"
930037545,10570876,"1500261",2,"4",,65.00,6.00,"inch","ft"
930037544,10570876,"1500261",1,"1",,29.00,6.00,"inch","ft"
930037546,10570877,"1500262",1,"1",,16.00,6.00,"inch","ft"
930037547,10570877,"1500262",2,"4",,120.00,6.00,"inch","ft"
930037548,10570878,"1500263",1,"1",,14.00,6.00,"inch","ft"
930037549,10570878,"1500263",2,"4",,117.00,6.00,"inch","ft"
930037550,10570879,"1500264",1,"1",,20.00,6.00,"inch","ft"
930037551,10570879,"1500264",2,"4",,76.00,6.00,"inch","ft"
930037552,10570880,"1500265",1,"1",,14.00,6.00,"inch","ft"
930037553,10570880,"1500265",2,"4",,100.00,6.00,"inch","ft"
930037554,10570881,"1500266",1,"1",,15.00,6.00,"inch","ft"
930037555,10570881,"1500266",2,"4",,70.00,6.00,"inch","ft"
930037556,10570882,"1500267",1,"1",,109.00,6.00,"inch","ft"
930037557,10570882,"1500267",2,"4",,150.00,6.00,"inch","ft"
930037558,10570883,"1500268",1,"1",,11.00,6.00,"inch","ft"
930037559,10570883,"1500268",2,"4",,123.00,6.00,"inch","ft"
930037561,10570884,"1500269",2,"4",,70.00,5.00,"inch","ft"
930037560,10570884,"1500269",1,"1",,18.00,5.00,"inch","ft"
930037562,10570885,"1500270",1,"1",,13.00,6.00,"inch","ft"
930037563,10570885,"1500270",2,"4",,103.00,6.00,"inch","ft"
930037564,10570886,"1500271",1,"1",,19.00,6.00,"inch","ft"
930037565,10570886,"1500271",2,"4",,84.00,6.00,"inch","ft"
930037566,10570887,"1500272",1,"1",,14.00,5.00,"inch","ft"
930037567,10570887,"1500272",2,"4",,60.00,5.00,"inch","ft"
930037568,10570888,"1500273",1,"1",,8.00,5.00,"inch","ft"
930037569,10570888,"1500273",2,"4",,78.00,5.00,"inch","ft"
930037570,10570889,"1500274",1,"1",,29.00,6.00,"inch","ft"
930037571,10570889,"1500274",2,"4",,145.00,6.00,"inch","ft"
930037572,10570890,"1500275",1,"1",,23.00,6.00,"inch","ft"
930037573,10570890,"1500275",2,"4",,96.00,6.00,"inch","ft"
930037574,10570891,"1500276",1,"1",,31.00,5.00,"inch","ft"
930037575,10570891,"1500276",2,"4",,55.00,5.00,"inch","ft"
930037577,10570892,"1500277",2,"4",,70.00,5.00,"inch","ft"
930037576,10570892,"1500277",1,"1",,11.00,5.00,"inch","ft"
930037578,10570893,"1500278",1,"1",,72.00,6.00,"inch","ft"
930037579,10570893,"1500278",2,"4",,110.00,6.00,"inch","ft"
930037580,10570894,"1500279",1,"1",,20.00,4.00,"inch","ft"
930037581,10570894,"1500279",2,"4",,30.00,4.00,"inch","ft"
930037582,10570895,"1500280",1,"1",,26.00,5.00,"inch","ft"
930037583,10570895,"1500280",2,"4",,64.00,5.00,"inch","ft"
930037584,10570896,"1500281",1,"1",,11.00,5.00,"inch","ft"
930037585,10570896,"1500281",2,"4",,218.00,5.00,"inch","ft"
930037586,10570897,"1500282",1,"1",,52.00,5.00,"inch","ft"
930037587,10570897,"1500282",2,"4",,90.00,5.00,"inch","ft"
930037588,10570898,"1500283",1,"1",,68.00,6.00,"inch","ft"
930037589,10570898,"1500283",2,"4",,104.00,6.00,"inch","ft"
930037590,10570899,"1500284",1,"1",,77.00,6.00,"inch","ft"
930037591,10570899,"1500284",2,"4",,135.00,6.00,"inch","ft"
930037593,10570900,"1500285",2,"4",,88.00,5.00,"inch","ft"
930037592,10570900,"1500285",1,"1",,65.00,5.00,"inch","ft"
930037594,10570901,"1500286",1,"1",,58.00,4.00,"inch","ft"
930037595,10570901,"1500286",2,"4",,63.00,4.00,"inch","ft"
930037598,10570902,"1500287",3,"4",,152.00,2.00,"inch","ft"
930037596,10570902,"1500287",1,"1",,42.00,3.00,"inch","ft"
930037597,10570902,"1500287",2,"1",,59.00,2.00,"inch","ft"
930037600,10570903,"1500288",2,"4",,115.00,5.00,"inch","ft"
930037599,10570903,"1500288",1,"1",,84.00,5.00,"inch","ft"
930037601,10570904,"1500289",1,"1",,90.00,6.00,"inch","ft"
930037602,10570904,"1500289",2,,,92.00,6.00,"inch","ft"
930037603,10570905,"1500290",1,"1",,84.00,4.00,"inch","ft"
930037604,10570905,"1500290",2,"4",,99.00,4.00,"inch","ft"
930037606,10570906,"1500291",2,"4",,120.00,3.00,"inch","ft"
930037605,10570906,"1500291",1,"1",,87.00,3.00,"inch","ft"
930037607,10570907,"1500292",1,"1",,95.00,3.00,"inch","ft"
930037608,10570907,"1500292",2,"4",,120.00,3.00,"inch","ft"
930037609,10570908,"1500293",1,"1",,77.00,4.00,"inch","ft"
930037610,10570908,"1500293",2,"4",,79.00,4.00,"inch","ft"
930037611,10570909,"1500294",1,"1",,60.00,3.00,"inch","ft"
930037612,10570909,"1500294",2,"4",,101.00,3.00,"inch","ft"
930037614,10570910,"1500295",2,"4",,91.00,5.00,"inch","ft"
930037613,10570910,"1500295",1,"1",,78.00,5.00,"inch","ft"
930037615,10570911,"1500296",1,"1",,82.00,4.00,"inch","ft"
930037616,10570912,"1500297",1,"1",,65.00,5.00,"inch","ft"
930037617,10570912,"1500297",2,"4",,88.00,5.00,"inch","ft"
930037618,10570913,"1500298",1,"1",,70.00,4.00,"inch","ft"
930037619,10570913,"1500298",2,"4",,80.00,4.00,"inch","ft"
930037620,10570914,"1500299",1,"1",,72.00,4.00,"inch","ft"
930037621,10570914,"1500299",2,"4",,100.00,4.00,"inch","ft"
930037622,10570915,"1500300",1,"1",,65.00,3.00,"inch","ft"
930037623,10570915,"1500300",2,"4",,79.00,3.00,"inch","ft"
930037625,10570916,"1500301",2,"4",,79.00,3.00,"inch","ft"
930037624,10570916,"1500301",1,"1",,45.00,3.00,"inch","ft"
930037626,10570917,"1500302",1,"1",,80.00,4.00,"inch","ft"
930037627,10570918,"1500303",1,"1",,68.00,5.00,"inch","ft"
930037628,10570918,"1500303",2,"4",,81.00,5.00,"inch","ft"
930037630,10570919,"1500304",2,"4",,86.00,4.00,"inch","ft"
930037629,10570919,"1500304",1,"1",,74.00,4.00,"inch","ft"
930037632,10570920,"1500305",2,"4",,90.00,3.00,"inch","ft"
930037631,10570920,"1500305",1,"1",,59.00,3.00,"inch","ft"
930037633,10570921,"1500306",1,"1",,85.00,3.00,"inch","ft"
930037634,10570921,"1500306",2,"4",,101.00,3.00,"inch","ft"
930037635,10570922,"1500307",1,"1",,74.00,3.00,"inch","ft"
930037636,10570922,"1500307",2,"4",,84.00,3.00,"inch","ft"
930037638,10570923,"1500308",2,"4",,126.00,3.00,"inch","ft"
930037637,10570923,"1500308",1,"1",,85.00,3.00,"inch","ft"
930037639,10570924,"1500309",1,"1",,76.00,3.00,"inch","ft"
930037640,10570924,"1500309",2,"4",,96.00,3.00,"inch","ft"
930037641,10570925,"1500310",1,"1",,88.00,2.00,"inch","ft"
930037642,10570925,"1500310",2,"4",,112.00,2.00,"inch","ft"
930037643,10570926,"1500311",1,"1",,80.00,2.00,"inch","ft"
930037644,10570926,"1500311",2,"4",,90.00,2.00,"inch","ft"
930037647,10570927,"1500312",3,"4",,99.00,2.00,"inch","ft"
930037646,10570927,"1500312",2,"1",,83.00,2.00,"inch","ft"
930037645,10570927,"1500312",1,"1",,75.00,3.00,"inch","ft"
930037649,10570928,"1500313",2,"4",,96.00,4.00,"inch","ft"
930037648,10570928,"1500313",1,"1",,77.00,4.00,"inch","ft"
930037650,10570929,"1500314",1,"1",,85.00,2.00,"inch","ft"
930037651,10570929,"1500314",2,"4",,105.00,2.00,"inch","ft"
930037652,10570930,"1500315",1,"1",,82.00,4.00,"inch","ft"
930037653,10570930,"1500315",2,"4",,115.00,4.00,"inch","ft"
930037654,10570931,"1500316",1,"1",,84.00,4.00,"inch","ft"
930037655,10570931,"1500316",2,"4",,99.00,4.00,"inch","ft"
930037657,10570932,"1500317",2,"4",,72.00,5.00,"inch","ft"
930037656,10570932,"1500317",1,"1",,65.00,5.00,"inch","ft"
930037658,10570933,"1500318",1,"1",,77.00,4.00,"inch","ft"
930037659,10570933,"1500318",2,"4",,78.00,4.00,"inch","ft"
930037660,10570934,"1500319",1,"1",,72.00,4.00,"inch","ft"
930037661,10570934,"1500319",2,"4",,80.00,4.00,"inch","ft"
930037662,10570935,"1500320",1,"1",,67.00,5.00,"inch","ft"
930037663,10570935,"1500320",2,"4",,102.00,5.00,"inch","ft"
930037664,10570936,"1500321",1,"1",,70.00,5.00,"inch","ft"
930037665,10570936,"1500321",2,"4",,87.00,5.00,"inch","ft"
930037666,10570937,"1500322",1,"1",,70.00,4.00,"inch","ft"
930037667,10570937,"1500322",2,,,71.00,4.00,"inch","ft"
930037668,10570937,"1500322",3,"4",,103.00,4.00,"inch","ft"
930037670,10570938,"1500323",2,"4",,250.00,5.00,"inch","ft"
930037669,10570938,"1500323",1,"1",,76.00,5.00,"inch","ft"
930037671,10570939,"1500324",1,"1",,65.00,7.00,"inch","ft"
930037672,10570939,"1500324",2,"4",,211.00,7.00,"inch","ft"
930037673,10570940,"1500325",1,"1",,64.00,5.00,"inch","ft"
930037674,10570940,"1500325",2,"4",,85.00,5.00,"inch","ft"
930037675,10570941,"1500326",1,"1",,46.00,4.00,"inch","ft"
930037676,10570941,"1500326",2,"4",,51.00,4.00,"inch","ft"
930037678,10570942,"1500327",2,"4",,51.00,4.00,"inch","ft"
930037677,10570942,"1500327",1,"1",,46.00,4.00,"inch","ft"
930037679,10570943,"1500328",1,"1",,46.00,4.00,"inch","ft"
930037680,10570943,"1500328",2,"4",,51.00,4.00,"inch","ft"
930037681,10570944,"1500329",1,"1",,46.00,4.00,"inch","ft"
930037682,10570944,"1500329",2,"4",,52.00,4.00,"inch","ft"
930037683,10570945,"1500330",1,"1",,46.00,4.00,"inch","ft"
930037684,10570945,"1500330",2,"4",,52.00,4.00,"inch","ft"
930037686,10570946,"1500331",2,"4",,88.00,2.00,"inch","ft"
930037685,10570946,"1500331",1,"1",,64.00,2.00,"inch","ft"
930037689,10570947,"1500332",3,"4",,120.00,4.00,"inch","ft"
930037687,10570947,"1500332",1,"1",,88.00,5.00,"inch","ft"
930037688,10570947,"1500332",2,"1",,98.00,4.00,"inch","ft"
930037690,10570948,"1500333",1,"1",,30.00,6.00,"inch","ft"
930037691,10570948,"1500333",2,,,42.00,6.00,"inch","ft"
930037692,10570949,"1500334",1,"1",,80.00,3.00,"inch","ft"
930037693,10570949,"1500334",2,"4",,100.00,3.00,"inch","ft"
930037694,10570950,"1500335",1,"1",,51.00,2.00,"inch","ft"
930037695,10570950,"1500335",2,"4",,85.00,2.00,"inch","ft"
930037696,10570951,"1500336",1,"1",,37.00,5.00,"inch","ft"
930037697,10570952,"1500337",1,"1",,45.00,5.00,"inch","ft"
930037698,10570952,"1500337",2,,,52.00,5.00,"inch","ft"
930037699,10570953,"1500338",1,"1",,47.00,5.00,"inch","ft"
930037700,10570953,"1500338",2,"4",,64.00,5.00,"inch","ft"
930037702,10570954,"1500339",2,"4",,50.00,4.00,"inch","ft"
930037701,10570954,"1500339",1,"1",,39.00,4.00,"inch","ft"
930037703,10570955,"1500340",1,"1",,46.00,4.00,"inch","ft"
930037704,10570955,"1500340",2,"4",,66.00,4.00,"inch","ft"
930037705,10570956,"1500341",1,"1",,45.00,4.00,"inch","ft"
930037706,10570956,"1500341",2,"4",,65.00,4.00,"inch","ft"
930037707,10570957,"1500342",1,"1",,45.00,4.00,"inch","ft"
930037708,10570957,"1500342",2,"4",,68.00,4.00,"inch","ft"
930037710,10570958,"1500343",2,"4",,49.00,4.00,"inch","ft"
930037709,10570958,"1500343",1,"1",,35.00,4.00,"inch","ft"
930037712,10570959,"1500344",2,"4",,58.00,2.00,"inch","ft"
930037711,10570959,"1500344",1,"1",,42.00,2.00,"inch","ft"
930037713,10570960,"1500345",1,"1",,42.00,2.00,"inch","ft"
930037714,10570960,"1500345",2,"4",,71.00,2.00,"inch","ft"
930037715,10570961,"1500346",1,"1",,41.00,4.00,"inch","ft"
930037716,10570961,"1500346",2,"4",,75.00,4.00,"inch","ft"
930037718,10570962,"1500347",2,"4",,58.00,5.00,"inch","ft"
930037717,10570962,"1500347",1,"1",,29.00,5.00,"inch","ft"
930037719,10570963,"1500348",1,"1",,37.00,5.00,"inch","ft"
930037720,10570963,"1500348",2,"4",,62.00,5.00,"inch","ft"
930037721,10570964,"1500349",1,"1",,40.00,5.00,"inch","ft"
930037722,10570964,"1500349",2,"4",,67.00,5.00,"inch","ft"
930037723,10570965,"1500350",1,"1",,55.00,5.00,"inch","ft"
930037724,10570965,"1500350",2,"4",,80.00,5.00,"inch","ft"
930037726,10570966,"1500351",2,"4",,80.00,4.00,"inch","ft"
930037725,10570966,"1500351",1,"1",,44.00,4.00,"inch","ft"
930037728,10570967,"1500352",2,"4",,56.00,4.00,"inch","ft"
930037727,10570967,"1500352",1,"1",,32.00,4.00,"inch","ft"
930037729,10570968,"1500353",1,"1",,47.00,4.00,"inch","ft"
930037730,10570968,"1500353",2,"4",,61.00,4.00,"inch","ft"
930037731,10570969,"1500354",1,"1",,62.00,4.00,"inch","ft"
930037732,10570969,"1500354",2,"4",,91.00,4.00,"inch","ft"
930037734,10570970,"1500355",2,"4",,57.00,4.00,"inch","ft"
930037733,10570970,"1500355",1,"1",,48.00,4.00,"inch","ft"
930037735,10570971,"1500356",1,"1",,56.00,4.00,"inch","ft"
930037736,10570971,"1500356",2,"4",,81.00,4.00,"inch","ft"
930037737,10570972,"1500357",1,"1",,62.00,5.00,"inch","ft"
930037738,10570972,"1500357",2,"4",,80.00,5.00,"inch","ft"
930037739,10570973,"1500358",1,"1",,55.00,5.00,"inch","ft"
930037740,10570973,"1500358",2,"4",,69.00,5.00,"inch","ft"
930037742,10570974,"1500359",2,"4",,250.00,2.00,"inch","ft"
930037741,10570974,"1500359",1,"1",,69.00,2.00,"inch","ft"
930037744,10570975,"1500360",2,"4",,70.00,5.00,"inch","ft"
930037743,10570975,"1500360",1,"1",,48.00,5.00,"inch","ft"
930037745,10570976,"1500361",1,"1",,38.00,4.00,"inch","ft"
930037746,10570977,"1500362",1,"1",,37.00,5.00,"inch","ft"
930037747,10570977,"1500362",2,"4",,66.00,5.00,"inch","ft"
930037748,10570978,"1500363",1,"1",,30.00,4.00,"inch","ft"
930037749,10570978,"1500363",2,"4",,85.00,4.00,"inch","ft"
930037750,10570979,"1500364",1,"1",,27.00,4.00,"inch","ft"
930037751,10570979,"1500364",2,"4",,78.00,4.00,"inch","ft"
930037753,10570980,"1500365",2,"4",,73.00,4.00,"inch","ft"
930037752,10570980,"1500365",1,"1",,29.00,4.00,"inch","ft"
930037754,10570981,"1500366",1,"1",,29.00,4.00,"inch","ft"
930037755,10570981,"1500366",2,"4",,76.00,4.00,"inch","ft"
930037756,10570982,"1500367",1,"1",,28.00,4.00,"inch","ft"
930037757,10570982,"1500367",2,"4",,65.00,4.00,"inch","ft"
930037758,10570983,"1500368",1,"1",,36.00,4.00,"inch","ft"
930037759,10570983,"1500368",2,"4",,80.00,4.00,"inch","ft"
930037760,10570984,"1500369",1,"1",,36.00,4.00,"inch","ft"
930037761,10570984,"1500369",2,"4",,72.00,4.00,"inch","ft"
930037762,10570985,"1500370",1,"1",,32.00,4.00,"inch","ft"
930037763,10570985,"1500370",2,"4",,70.00,4.00,"inch","ft"
930037764,10570986,"1500371",1,"1",,32.00,4.00,"inch","ft"
930037765,10570986,"1500371",2,"4",,70.00,4.00,"inch","ft"
930037766,10570987,"1500372",1,"1",,33.00,4.00,"inch","ft"
930037767,10570987,"1500372",2,"4",,72.00,4.00,"inch","ft"
930037769,10570988,"1500373",2,"4",,85.00,3.00,"inch","ft"
930037768,10570988,"1500373",1,"1",,42.00,3.00,"inch","ft"
930037770,10570989,"1500374",1,"1",,39.00,4.00,"inch","ft"
930037771,10570989,"1500374",2,"4",,51.00,4.00,"inch","ft"
930037772,10570990,"1500375",1,"1",,21.00,2.00,"inch","ft"
930037773,10570990,"1500375",2,"4",,78.00,2.00,"inch","ft"
930037774,10570991,"1500376",1,"1",,42.00,2.00,"inch","ft"
930037776,10570991,"1500376",3,"4",,52.00,2.00,"inch","ft"
930037775,10570991,"1500376",2,,,48.00,2.00,"inch","ft"
930037777,10570992,"1500377",1,"1",,28.00,4.00,"inch","ft"
930037778,10570992,"1500377",2,"4",,89.00,4.00,"inch","ft"
930037779,10570993,"1500378",1,"1",,24.00,4.00,"inch","ft"
930037780,10570993,"1500378",2,"4",,65.00,4.00,"inch","ft"
930037782,10570994,"1500379",2,"4",,80.00,4.00,"inch","ft"
930037781,10570994,"1500379",1,"1",,27.00,4.00,"inch","ft"
930037783,10570995,"1500380",1,"1",,15.00,5.00,"inch","ft"
930037784,10570995,"1500380",2,"4",,80.00,5.00,"inch","ft"
930037785,10570996,"1500381",1,"1",,20.00,4.00,"inch","ft"
930037786,10570996,"1500381",2,"4",,131.00,4.00,"inch","ft"
930037787,10570997,"1500382",1,"1",,25.00,4.00,"inch","ft"
930037788,10570997,"1500382",2,"4",,87.00,4.00,"inch","ft"
930037790,10570998,"1500383",2,"4",,78.00,4.00,"inch","ft"
930037789,10570998,"1500383",1,"1",,14.00,4.00,"inch","ft"
930037792,10570999,"1500384",2,"4",,85.00,4.00,"inch","ft"
930037791,10570999,"1500384",1,"1",,30.00,4.00,"inch","ft"
930037793,10571000,"1500385",1,"1",,15.00,4.00,"inch","ft"
930037794,10571000,"1500385",2,"4",,65.00,4.00,"inch","ft"
930037795,10571001,"1500386",1,"1",,10.00,4.00,"inch","ft"
930037796,10571001,"1500386",2,,,14.00,4.00,"inch","ft"
