"Hole_Id","Bore_Hole_ID","WELL_ID","Diameter","Depth_from","Depth_to","HOLE_DEPTH_UOM","HOLE_DIAMETER_UOM"
1008687860,1008415599,"7364119",9.75,0.00,42.00,"ft","inch"
1008687861,1008415599,"7364119",6.12,42.00,188.00,"ft","inch"
1008687936,1008415602,"7364120",9.75,0.00,40.00,"ft","inch"
1008687937,1008415602,"7364120",6.00,40.00,140.00,"ft","inch"
1008687999,1008415605,"7364121",,0.00,38.00,"ft","inch"
1008688000,1008415605,"7364121",,38.00,123.00,"ft","inch"
1008688121,1008415608,"7364122",9.75,0.00,164.00,"ft","inch"
1008688122,1008415608,"7364122",6.00,164.00,180.00,"ft","inch"
1008688162,1008415611,"7364123",9.75,0.00,23.00,"ft","inch"
1008688163,1008415611,"7364123",6.00,23.00,202.00,"ft","inch"
1008688202,1008415614,"7364124",5.87,120.00,183.00,"ft","inch"
1008688362,1008415617,"7364125",9.75,0.00,100.00,"ft","inch"
1008688363,1008415617,"7364125",6.00,100.00,188.00,"ft","inch"
1008688423,1008415620,"7364126",9.75,0.00,100.00,"ft","inch"
1008688424,1008415620,"7364126",6.00,100.00,189.00,"ft","inch"
1008688474,1008415623,"7364127",9.75,0.00,90.00,"ft","inch"
1008688475,1008415623,"7364127",5.93,90.00,121.00,"ft","inch"
1008688523,1008415626,"7364128",9.75,0.00,90.00,"ft","inch"
1008688524,1008415626,"7364128",5.93,90.00,115.00,"ft","inch"
1008688675,1008415911,"7364131",,,,"ft","inch"
1008688786,1008416008,"7364132",,,,"ft","inch"
1008688795,1008416011,"7364133",,,,"ft","inch"
1008688804,1008416014,"7364134",,,,"ft","inch"
1008688839,1008416017,"7364135",9.75,0.00,38.00,"ft","inch"
1008688840,1008416017,"7364135",6.00,38.00,103.00,"ft","inch"
1008688883,1008416020,"7364136",9.75,0.00,110.00,"ft","inch"
1008688884,1008416020,"7364136",6.00,110.00,140.00,"ft","inch"
1008688927,1008416036,"7364137",9.75,0.00,40.00,"ft","inch"
1008688928,1008416036,"7364137",6.00,40.00,160.00,"ft","inch"
1008689102,1008416297,"7364141",9.75,0.00,40.00,"ft","inch"
1008689103,1008416297,"7364141",5.93,40.00,83.00,"ft","inch"
1008689189,1008416310,"7364143",9.75,0.00,20.00,"ft","inch"
1008689190,1008416310,"7364143",6.00,20.00,180.00,"ft","inch"
1008689231,1008416313,"7364144",9.75,0.00,78.00,"ft","inch"
1008689232,1008416313,"7364144",6.00,78.00,100.00,"ft","inch"
1008689275,1008416355,"7364145",9.75,0.00,36.00,"ft","inch"
1008689276,1008416355,"7364145",6.00,36.00,82.00,"ft","inch"
1008689315,1008416358,"7364146",9.75,0.00,62.00,"ft","inch"
1008689316,1008416358,"7364146",6.12,62.00,90.00,"ft","inch"
1008689360,1008416361,"7364147",9.75,0.00,28.00,"ft","inch"
1008689361,1008416361,"7364147",6.00,28.00,240.00,"ft","inch"
1008689399,1008416364,"7364148",,,,"ft","inch"
1009596400,1008416839,"7364251",5.00,0.00,6.50,"ft","Inch"
1009596401,1008416839,"7364251",4.00,6.50,20.00,"ft","Inch"
1008753105,1008416869,"7364261",10.00,0.00,20.00,"ft","inch"
1008753106,1008416869,"7364261",6.00,20.00,340.00,"ft","inch"
1008753245,1008422760,"7364309",,,,"m","cm"
1008753258,1008422763,"7364310",15.88,0.00,9.00,"m","cm"
1008619939,1008422853,"7364340",2.37,0.00,11.00,"ft","Inch"
1008619942,1008422865,"7364344",4.50,0.00,7.00,"ft","Inch"
1008619943,1008422865,"7364344",3.00,7.00,32.00,"ft","Inch"
1008619944,1008422868,"7364345",4.50,0.00,7.00,"ft","Inch"
1008619945,1008422868,"7364345",3.00,7.00,29.00,"ft","Inch"
1008619950,1008422887,"7364348",4.50,0.00,7.00,"ft","Inch"
1008619951,1008422887,"7364348",3.00,7.00,20.00,"ft","Inch"
1008619952,1008422897,"7364349",4.50,0.00,8.00,"ft","Inch"
1008619953,1008422897,"7364349",3.00,9.00,20.00,"ft","Inch"
1008619954,1008422900,"7364350",4.50,0.00,14.00,"ft","Inch"
1008619955,1008422900,"7364350",3.75,14.00,26.50,"ft","Inch"
1008619972,1008423048,"7364366",3.25,0.00,19.00,"ft","Inch"
1008619973,1008423051,"7364367",3.25,0.00,14.00,"ft","Inch"
1008619975,1008423057,"7364369",2.37,0.00,24.00,"ft","Inch"
1008619976,1008423060,"7364370",3.25,0.00,10.00,"ft","Inch"
1008619977,1008423060,"7364370",2.37,10.00,30.00,"ft","Inch"
1008619978,1008423066,"7364372",5.00,0.00,4.00,"ft","Inch"
1008619979,1008423069,"7364373",5.00,0.00,4.00,"ft","Inch"
1008619980,1008423069,"7364373",4.00,4.00,21.00,"ft","Inch"
1008619981,1008423072,"7364374",2.37,0.00,30.00,"ft","Inch"
1008619990,1008423106,"7364382",6.50,0.00,15.00,"ft","Inch"
1008619991,1008423191,"7364383",6.25,0.00,15.00,"ft","Inch"
1008619992,1008423194,"7364384",6.15,0.00,15.00,"ft","Inch"
1008619993,1008423197,"7364385",3.25,0.00,16.00,"ft","Inch"
1008619994,1008423200,"7364386",3.25,0.00,16.00,"ft","Inch"
1008619995,1008423203,"7364387",3.25,0.00,16.00,"ft","Inch"
1008714965,1008425250,"7364534",24.91,0.00,6.10,"m","cm"
1008714966,1008425250,"7364534",15.32,6.10,38.10,"m","cm"
1008731445,1008425277,"7364543",24.91,0.00,6.10,"m","cm"
1008731446,1008425277,"7364543",15.32,6.10,23.16,"m","cm"
1008840852,1008425337,"7364563",,,,"ft","inch"
1008842250,1008425340,"7364564",,,,"ft","inch"
1008842260,1008425343,"7364565",,,,"ft","inch"
1008842270,1008425346,"7364566",,,,"ft","inch"
1008731751,1008425507,"7364617",,,,"ft","inch"
1008666800,1008430098,"7364819",11.43,0.00,40.54,"m","cm"
1008666801,1008430144,"7364820",11.43,0.00,10.23,"m","cm"
1008666802,1008430147,"7364821",11.43,0.00,6.20,"m","cm"
1008666803,1008430150,"7364822",11.43,0.00,6.20,"m","cm"
1008666804,1008430153,"7364823",11.43,0.00,6.20,"m","cm"
1008671557,1008431383,"7364874",8.25,0.00,5.79,"m","cm"
1008737513,1008432353,"7364999",11.43,0.00,1.22,"m","cm"
1008737514,1008432353,"7364999",8.89,1.22,7.62,"m","cm"
1008737515,1008432356,"7365000",11.43,0.00,2.13,"m","cm"
1008737516,1008432356,"7365000",8.89,2.13,9.14,"m","cm"
1008742646,1008436483,"7365120",,0.00,10.00,"m",
1008742647,1008436483,"7365120",,10.00,33.00,"m",
1008742648,1008436486,"7365121",4.50,0.00,9.00,"ft","Inch"
1008742649,1008436486,"7365121",3.50,9.00,21.00,"ft","Inch"
1008742650,1008436489,"7365122",4.50,0.00,8.00,"ft","Inch"
1008742651,1008436489,"7365122",3.50,8.00,18.00,"ft","Inch"
1008744663,1008444243,"7365193",11.43,0.00,6.10,"m","cm"
1008744664,1008444246,"7365194",11.43,0.00,6.10,"m","cm"
1008744665,1008444249,"7365195",11.43,0.00,4.57,"m","cm"
1008744666,1008444252,"7365196",11.43,0.00,4.57,"m","cm"
1008745306,1008444264,"7365200",4.50,0.00,15.00,"ft","Inch"
1008745307,1008444267,"7365201",4.50,0.00,15.00,"ft","Inch"
1008745308,1008444270,"7365202",4.50,0.00,15.00,"ft","Inch"
1008746339,1008444783,"7365220",11.43,0.00,1.22,"m","cm"
1008746340,1008444783,"7365220",8.89,1.22,7.62,"m","cm"
1008746341,1008444786,"7365221",11.43,0.00,1.22,"m","cm"
1008746342,1008444786,"7365221",8.89,1.22,7.62,"m","cm"
1008746851,1008444888,"7365245",6.03,0.00,4.10,"m","cm"
1008746852,1008444891,"7365246",6.03,0.00,4.00,"m","cm"
1008746853,1008444894,"7365247",6.03,0.00,4.30,"m","cm"
1008746854,1008444897,"7365248",6.03,0.00,3.80,"m","cm"
1008746855,1008444900,"7365249",6.03,0.00,4.20,"m","cm"
1008746856,1008445860,"7365250",6.03,0.00,7.90,"m","cm"
1008746857,1008443955,"7365251",6.03,0.00,2.90,"m","cm"
1008746858,1008443958,"7365252",6.03,0.00,3.72,"m","cm"
1008746859,1008443961,"7365253",6.03,0.00,4.20,"m","cm"
1008746895,1008444084,"7365289",3.25,0.00,15.00,"ft","Inch"
1008746896,1008444087,"7365290",3.25,0.00,10.00,"ft","Inch"
1008746897,1008444093,"7365291",3.25,0.00,15.00,"ft","Inch"
1008746898,1008444096,"7365292",3.25,0.00,15.00,"ft","Inch"
1008747242,1008444099,"7365293",3.25,0.00,15.00,"ft","Inch"
1008747243,1008444210,"7365294",3.25,0.00,15.00,"ft","Inch"
1008748723,1008444489,"7365334",6.00,0.00,6.00,"ft","Inch"
1008748724,1008444492,"7365335",6.00,0.00,6.00,"ft","Inch"
1008748725,1008444495,"7365336",6.00,0.00,6.00,"ft","Inch"
1008748726,1008444498,"7365337",6.00,0.00,6.00,"ft","Inch"
1008748727,1008444501,"7365338",0.50,0.00,2.00,"m","cm"
1008748728,1008444504,"7365339",6.00,0.00,6.00,"ft","Inch"
1008748729,1008444507,"7365340",6.00,0.00,6.00,"ft","Inch"
1008748730,1008444510,"7365341",15.00,0.00,2.00,"ft","Inch"
1008748731,1008444513,"7365342",6.25,0.00,6.00,"ft","Inch"
1008753377,1008444516,"7365343",15.00,0.00,2.00,"ft","Inch"
1008753378,1008444519,"7365344",15.00,0.00,2.00,"ft","Inch"
1008753379,1008444522,"7365345",15.00,0.00,2.00,"ft","Inch"
1008753380,1008444525,"7365346",15.00,0.00,12.00,"ft","Inch"
1008753381,1008444528,"7365347",15.00,0.00,2.00,"ft","Inch"
1008753382,1008444531,"7365348",15.00,0.00,2.00,"ft","Inch"
1008753383,1008444534,"7365349",,,,"ft",
1008753384,1008444537,"7365350",3.25,0.00,18.00,"ft","Inch"
1008753385,1008444540,"7365351",3.25,0.00,15.00,"ft","Inch"
1008753386,1008444543,"7365352",3.25,0.00,18.00,"ft","Inch"
1009596460,1008444717,"7365409",3.50,0.00,15.00,"ft","Inch"
1009596461,1008444720,"7365410",3.50,0.00,13.00,"ft","Inch"
1009596607,1008446041,"7365536",4.50,0.00,13.00,"ft","Inch"
1009596608,1008446044,"7365537",4.50,0.00,6.00,"ft","Inch"
1009596609,1008446047,"7365538",4.50,0.00,14.00,"ft","Inch"
1009596610,1008446050,"7365539",4.50,0.00,13.00,"ft","Inch"
1009596611,1008446053,"7365540",4.50,0.00,13.00,"ft","Inch"
1009596612,1008446056,"7365541",8.25,0.00,5.49,"m","cm"
1009596613,1008446059,"7365542",8.25,0.00,4.88,"m","cm"
1009596614,1008446059,"7365542",,,,"m","cm"
1009596655,1008446182,"7365583",11.43,0.00,3.10,"m","cm"
1009596656,1008446182,"7365583",7.02,3.10,6.10,"m","cm"
1009596657,1008446185,"7365584",11.43,0.00,2.13,"m","cm"
1009596658,1008446185,"7365584",7.62,2.13,4.57,"m","cm"
1009596659,1008446185,"7365584",,,,"m","cm"
1009596660,1008446188,"7365585",11.43,0.00,3.10,"m","cm"
1009596661,1008446188,"7365585",7.62,3.10,6.10,"m","cm"
1009596678,1008446240,"7365602",11.43,0.00,6.10,"m","cm"
1009596679,1008446243,"7365603",11.43,0.00,6.10,"m","cm"
1009596691,1008446288,"7365618",4.50,0.00,32.00,"ft","Inch"
1009596692,1008446288,"7365618",3.00,32.00,46.50,"ft","Inch"
1009596693,1008446291,"7365619",4.50,0.00,38.00,"ft","Inch"
1009596694,1008446291,"7365619",3.00,38.00,,"ft","Inch"
1009596695,1008446294,"7365620",4.50,0.00,14.00,"ft","Inch"
1009596696,1008446294,"7365620",3.00,14.00,25.00,"ft","Inch"
1009596697,1008446297,"7365621",4.50,0.00,13.00,"ft","Inch"
1009596698,1008446297,"7365621",3.00,13.00,,"ft","Inch"
1009596699,1008446300,"7365622",4.50,0.00,12.00,"ft","Inch"
1009596700,1008446300,"7365622",3.00,12.00,15.00,"ft","Inch"
1009596701,1008446303,"7365623",4.50,0.00,22.00,"ft","Inch"
1009596702,1008446306,"7365624",4.50,0.00,9.00,"ft","Inch"
1009596703,1008446309,"7365625",4.50,0.00,15.00,"ft","Inch"
1009596704,1008446312,"7365626",2.37,0.00,10.00,"ft","Inch"
1009596705,1008446318,"7365628",2.25,0.00,25.00,"m","cm"
1008753507,1008450554,"7365811",20.30,0.00,7.62,"m","cm"
1008759706,1008452702,"7365933",10.00,0.00,126.00,"ft","inch"
1008759707,1008452702,"7365933",6.00,126.00,210.00,"ft","inch"
1008811821,1008453485,"7366343",,,,"m","cm"
1008845844,1008453632,"7366392",24.91,0.00,21.33,"m","cm"
1008845845,1008453632,"7366392",15.32,21.33,36.57,"m","cm"
1010068644,1008453974,"7366506",9.87,0.00,42.50,"ft","Inch"
1010068645,1008453974,"7366506",6.12,42.50,141.00,"ft","Inch"
1008800736,1008445944,"7366534",6.00,0.00,75.00,"ft","inch"
1008743154,1008461280,"7366678",10.00,0.00,20.00,"ft","Inch"
1008743155,1008461280,"7366678",6.12,20.00,400.00,"ft","Inch"
1008743156,1008461280,"7366678",6.00,400.00,500.00,"ft","Inch"
1008669857,1008436435,"7366812",9.75,0.00,110.00,"ft","inch"
1008669858,1008436435,"7366812",6.00,110.00,201.00,"ft","inch"
1009137814,1008444447,"7366907",8.00,0.00,13.00,"ft","Inch"
1009137815,1008444450,"7366908",3.00,0.00,16.00,"ft","Inch"
1009137817,1008444456,"7366910",,6.00,0.00,"ft",
1009137841,1008453119,"7366936",5.87,280.00,400.00,"ft","Inch"
1009137842,1008453125,"7366938",9.75,0.00,20.50,"ft","Inch"
1009137843,1008453125,"7366938",6.12,20.50,90.00,"ft","Inch"
1009137847,1008453134,"7366941",9.75,0.00,20.00,"ft","Inch"
1009137853,1008462730,"7366949",24.91,0.00,6.10,"m","cm"
1009137854,1008462730,"7366949",15.32,6.10,24.07,"m","cm"
1009137866,1008462751,"7366956",24.91,0.00,6.40,"m","cm"
1009137867,1008462751,"7366956",15.32,6.40,44.19,"m","cm"
1009137874,1008462763,"7366960",6.32,0.00,38.21,"m","cm"
1009137930,1008467239,"7367004",9.75,0.00,20.00,"ft","Inch"
1009137931,1008467239,"7367004",6.93,20.00,280.00,"ft","Inch"
1009137932,1008467242,"7367005",9.75,0.00,64.00,"ft","Inch"
1009137933,1008467242,"7367005",5.87,64.00,101.00,"ft","Inch"
1009137938,1008467257,"7367010",9.75,0.00,54.00,"ft","Inch"
1009137939,1008467257,"7367010",6.00,54.00,120.00,"ft","Inch"
1009137940,1008467260,"7367011",9.75,0.00,131.00,"ft","Inch"
1009137941,1008467260,"7367011",6.00,131.00,194.00,"ft","Inch"
1009137942,1008467263,"7367012",9.75,0.00,20.00,"ft","Inch"
1009137943,1008467263,"7367012",6.00,20.00,200.00,"ft","Inch"
1009137944,1008467266,"7367013",9.75,0.00,100.00,"ft","Inch"
1009137945,1008467266,"7367013",6.00,100.00,201.00,"ft","Inch"
1009137946,1008467269,"7367014",9.75,0.00,52.00,"ft","Inch"
1009137947,1008467269,"7367014",6.00,52.00,128.00,"ft","Inch"
1009137948,1008467272,"7367015",9.75,0.00,100.00,"ft","Inch"
1009137949,1008467272,"7367015",6.00,100.00,196.00,"ft","Inch"
1009137950,1008467275,"7367016",9.75,0.00,40.00,"ft","Inch"
1009137951,1008467275,"7367016",6.00,40.00,203.00,"ft","Inch"
1009137952,1008467278,"7367017",9.75,0.00,100.00,"ft","Inch"
1009137953,1008467278,"7367017",6.12,100.00,188.00,"ft","Inch"
1009137964,1008467386,"7367023",9.75,0.00,20.00,"ft","Inch"
1009137965,1008467386,"7367023",6.12,20.00,81.00,"ft","Inch"
1009137966,1008467389,"7367024",9.75,0.00,20.00,"ft","Inch"
1009137967,1008467389,"7367024",6.00,20.00,349.00,"ft","Inch"
1009137968,1008467392,"7367025",9.75,0.00,42.00,"ft","Inch"
1009137969,1008467392,"7367025",6.00,42.00,82.00,"ft","Inch"
1009137982,1008471243,"7367059",9.75,0.00,78.00,"ft","Inch"
1009137983,1008471243,"7367059",5.93,78.00,118.00,"ft","Inch"
1009137984,1008471246,"7367060",9.75,0.00,22.00,"ft","Inch"
1009137985,1008471246,"7367060",5.93,22.00,161.00,"ft","Inch"
1009137988,1008471255,"7367062",9.75,0.00,100.00,"ft","Inch"
1009137989,1008471255,"7367062",6.00,100.00,177.00,"ft","Inch"
1009137990,1008471267,"7367063",,0.00,36.00,"ft",
1009137991,1008471267,"7367063",,36.00,167.00,"ft",
1009137992,1008471270,"7367064",9.75,0.00,20.00,"ft","Inch"
1009137993,1008471270,"7367064",6.00,20.00,180.00,"ft","Inch"
1009137994,1008471273,"7367065",9.75,0.00,20.00,"ft","Inch"
1009137995,1008471273,"7367065",6.00,20.00,240.00,"ft","Inch"
1009137996,1008471279,"7367066",9.75,0.00,20.00,"ft","Inch"
1009137997,1008471279,"7367066",6.00,20.00,180.00,"ft","Inch"
1009137998,1008471282,"7367067",9.75,0.00,20.00,"ft","Inch"
1009137999,1008471282,"7367067",6.00,20.00,202.00,"ft","Inch"
1009138002,1008471294,"7367070",9.75,0.00,38.00,"ft","Inch"
1009138003,1008471294,"7367070",6.00,38.00,140.00,"ft","Inch"
1009138004,1008471297,"7367071",9.75,0.00,69.00,"ft","Inch"
1009138005,1008471297,"7367071",6.00,69.00,81.00,"ft","Inch"
1009138006,1008471300,"7367072",9.75,0.00,38.00,"ft","Inch"
1009138007,1008471300,"7367072",6.00,38.00,101.00,"ft","Inch"
1009138008,1008471303,"7367073",9.75,0.00,38.00,"ft","Inch"
1009138009,1008471303,"7367073",6.00,38.00,102.00,"ft","Inch"
1009138010,1008467518,"7367074",9.75,0.00,62.00,"ft","Inch"
1009138011,1008467518,"7367074",6.00,62.00,120.00,"ft","Inch"
1009138012,1008467521,"7367075",9.75,0.00,20.00,"ft","Inch"
1009138013,1008467521,"7367075",6.00,20.00,122.00,"ft","Inch"
1009138022,1008467536,"7367080",9.75,0.00,20.00,"ft","Inch"
1009138023,1008467536,"7367080",6.00,20.00,103.00,"ft","Inch"
1009138026,1008467542,"7367082",9.75,0.00,73.00,"ft","Inch"
1009138027,1008467542,"7367082",6.00,73.00,162.00,"ft","Inch"
1009138028,1008467545,"7367083",9.75,0.00,100.00,"ft","Inch"
1009138029,1008467545,"7367083",6.00,100.00,181.00,"ft","Inch"
1009138030,1008467548,"7367084",9.75,0.00,52.00,"ft","Inch"
1009138031,1008467548,"7367084",6.00,52.00,200.00,"ft","Inch"
1009138032,1008467551,"7367085",9.75,0.00,38.00,"ft","Inch"
1009138033,1008467551,"7367085",6.00,38.00,143.00,"ft","Inch"
1009138034,1008467554,"7367086",9.75,0.00,44.00,"ft","Inch"
1009138035,1008467554,"7367086",6.00,44.00,100.00,"ft","Inch"
1009138045,1008468927,"7367091",9.75,0.00,100.00,"ft","Inch"
1009138046,1008468927,"7367091",5.93,100.00,200.00,"ft","Inch"
1009138059,1008468978,"7367099",9.75,0.00,20.00,"ft","Inch"
1009138060,1008468978,"7367099",6.00,20.00,200.00,"ft","Inch"
1008670861,1008436731,"7367126",8.30,0.00,4.65,"m","cm"
1009138109,1008470196,"7367453",9.87,0.00,73.60,"ft","Inch"
1009138110,1008470196,"7367453",6.06,73.60,82.00,"ft","Inch"
1009138117,1008470214,"7367459",14.50,0.00,20.00,"ft","Inch"
1009138118,1008470214,"7367459",10.00,20.00,450.00,"ft","Inch"
1009138119,1008470217,"7367460",12.25,0.00,20.00,"ft","Inch"
1009138120,1008470217,"7367460",9.87,20.00,81.00,"ft","Inch"
1009138178,1008471390,"7367510",25.40,0.00,26.66,"m","cm"
1009138179,1008471390,"7367510",15.55,0.00,30.90,"m","cm"
1009138212,1008468873,"7367557",25.40,0.00,110.00,"ft","Inch"
1009138220,1008468900,"7367565",25.40,0.00,22.00,"ft","Inch"
1009138221,1008468903,"7367566",25.40,0.00,22.00,"ft","Inch"
1009542713,1008469065,"7367592",6.00,0.00,75.00,"ft","Inch"
1009093196,1008471090,"7368156",10.00,0.00,20.00,"ft","Inch"
1009093197,1008471090,"7368156",6.00,20.00,270.00,"ft","Inch"
1009093202,1008471114,"7368159",10.00,0.00,50.00,"ft","Inch"
1009093203,1008471114,"7368159",6.00,50.00,75.00,"ft","Inch"
1009093206,1008471369,"7368161",10.00,0.00,50.00,"ft","Inch"
1009093207,1008471369,"7368161",6.00,50.00,100.00,"ft","Inch"
1009093208,1008472966,"7368162",10.00,0.00,20.00,"ft","Inch"
1009093209,1008472966,"7368162",6.00,20.00,125.00,"ft","Inch"
1009093264,1008481642,"7368215",9.75,0.00,20.00,"ft","Inch"
1009093265,1008481642,"7368215",6.12,20.00,187.00,"ft","Inch"
1009093294,1008469296,"7368234",,6.00,6.00,"ft",
1009092669,1008472357,"7368779",24.91,0.00,6.10,"m","cm"
1009092670,1008472357,"7368779",,6.10,,"m",
1009092688,1008472525,"7368835",10.00,0.00,100.00,"ft","Inch"
1009092689,1008472525,"7368835",6.00,100.00,320.00,"ft","Inch"
1009092691,1008472531,"7368837",10.00,0.00,20.00,"ft","Inch"
1009092692,1008472531,"7368837",6.25,20.00,121.00,"ft","Inch"
1009092693,1008472531,"7368837",6.00,121.00,280.00,"ft","Inch"
1008882797,1008484019,"7369391",20.30,0.00,6.71,"m","cm"
1008464980,1008464751,"7369588",8.25,0.00,15.00,"ft","inch"
1008464981,1008464757,"7369590",1.50,0.00,20.00,"ft","inch"
1008464982,1008464760,"7369591",1.50,0.00,20.00,"ft","inch"
1008464983,1008464763,"7369592",1.50,0.00,20.00,"ft","inch"
1009626624,1008486230,"7369648",11.43,0.00,6.10,"m","cm"
1009626625,1008486233,"7369649",11.43,0.00,5.79,"m","cm"
1009626645,1008484979,"7369665",4.50,0.00,20.00,"ft","Inch"
1009626646,1008484982,"7369666",4.50,0.00,20.00,"ft","Inch"
1009626647,1008484985,"7369667",3.50,0.00,25.00,"ft","Inch"
1009626648,1008484988,"7369668",6.25,0.00,24.00,"ft","Inch"
1009626649,1008484991,"7369669",8.89,0.00,6.10,"m","cm"
1009626650,1008484994,"7369670",11.47,0.00,4.27,"m","cm"
1009626651,1008484994,"7369670",8.89,4.27,6.10,"m","cm"
1009626655,1008485006,"7369674",11.93,0.00,3.10,"m","cm"
1009626656,1008485006,"7369674",8.89,3.10,6.10,"m","cm"
1009626657,1008485009,"7369675",2.25,0.00,16.00,"ft","Inch"
1009626658,1008485012,"7369676",11.43,0.00,1.22,"ft","Inch"
1009626659,1008485012,"7369676",8.89,1.22,3.51,"ft","Inch"
1009626660,1008485015,"7369677",11.43,0.00,1.22,"m","cm"
1009626661,1008485015,"7369677",8.89,1.22,3.51,"m","cm"
1009626662,1008485018,"7369678",11.43,0.00,1.22,"m","cm"
1009626663,1008485018,"7369678",8.89,1.22,3.51,"m","cm"
1009626664,1008485021,"7369679",11.43,0.00,1.22,"m","cm"
1009626665,1008485021,"7369679",8.89,122.00,3.51,"m","cm"
1009626666,1008485024,"7369680",11.43,0.00,4.57,"m","cm"
1009626667,1008485027,"7369681",11.43,0.00,4.57,"m","cm"
1009626668,1008485030,"7369682",11.43,0.00,5.18,"m","cm"
1009626669,1008485033,"7369683",11.43,0.00,7.62,"m","cm"
1009626670,1008485033,"7369683",8.89,7.62,10.67,"m","cm"
1009626671,1008485036,"7369684",11.43,0.00,4.57,"m","cm"
1009626672,1008485039,"7369685",11.43,0.00,4.57,"m","cm"
1009626673,1008485042,"7369686",11.43,0.00,6.10,"m","cm"
1009626678,1008485051,"7369689",11.43,0.00,4.88,"m","cm"
1009626679,1008485057,"7369691",11.43,0.00,4.88,"m","cm"
1009626680,1008485060,"7369692",2.37,0.00,17.00,"ft","Inch"
1009626684,1008485063,"7369693",11.43,0.00,4.57,"m","cm"
1009626685,1008485066,"7369694",4.50,0.00,18.00,"ft","Inch"
1009626686,1008485069,"7369695",11.43,0.00,5.49,"m","cm"
1009626721,1008485207,"7369741",3.75,0.00,20.00,"ft","Inch"
1009626722,1008485210,"7369742",3.75,0.00,20.00,"ft","Inch"
1009626723,1008485213,"7369743",3.75,0.00,20.00,"ft","Inch"
1009626839,1008497705,"7369853",11.43,0.00,5.49,"m","cm"
1009626840,1008497708,"7369854",11.43,0.00,5.49,"m","cm"
1009626841,1008497711,"7369855",11.43,0.00,5.49,"m","cm"
1009626842,1008497717,"7369856",11.43,0.00,5.49,"m","cm"
1009626843,1008497726,"7369857",11.43,0.00,5.49,"m","cm"
1009626844,1008497729,"7369858",11.49,0.00,5.49,"ft","Inch"
1009626845,1008497732,"7369859",11.43,0.00,5.45,"m","cm"
1009626846,1008497735,"7369860",11.43,0.00,5.49,"m","cm"
1009626847,1008497738,"7369861",11.43,0.00,5.49,"m","cm"
1009626911,1008487123,"7369910",3.75,0.00,15.00,"ft","Inch"
1009626912,1008487126,"7369911",6.00,0.00,16.00,"ft","Inch"
1009626913,1008487153,"7369912",3.75,0.00,6.50,"ft","Inch"
1009626914,1008487182,"7369913",3.75,0.00,6.50,"ft","Inch"
1009626915,1008487347,"7369914",3.75,0.00,6.50,"ft","Inch"
1009626916,1008487350,"7369915",2.25,0.00,18.00,"ft","Inch"
1009626919,1008487359,"7369918",4.50,0.00,15.00,"ft","Inch"
1009626920,1008487383,"7369919",4.50,0.00,15.00,"ft","Inch"
1009626921,1008487479,"7369920",4.50,0.00,15.00,"ft","Inch"
1008884066,1008496016,"7370082",4.00,0.00,46.50,"ft","inch"
1008884077,1008496019,"7370083",4.00,0.00,46.50,"ft","inch"
1008884228,1008496022,"7370084",4.00,0.00,46.50,"ft","inch"
1008884314,1008496307,"7370170",,,,"ft","inch"
1008886212,1008496340,"7370179",,,,"ft","inch"
1008886341,1008492725,"7370182",,4.00,6.00,"ft","inch"
1009647553,1008491642,"7370453",20.30,0.00,4.62,"m","cm"
1009173712,1008493154,"7370540",25.40,0.00,22.00,"ft","Inch"
1009173721,1008493319,"7370549",25.40,0.00,117.00,"ft","Inch"
1009173725,1008493355,"7370553",25.40,0.00,22.00,"ft","Inch"
1009173785,1008496826,"7370620",20.30,0.00,9.14,"m","cm"
1009173786,1008496826,"7370620",7.62,9.14,10.36,"m","cm"
1009173796,1008496925,"7370640",25.40,0.00,6.66,"ft","Inch"
1009173797,1008496925,"7370640",15.55,6.66,103.03,"ft","Inch"
1009173798,1008496931,"7370642",25.40,0.00,12.12,"ft","Inch"
1009173799,1008496931,"7370642",15.55,12.12,72.72,"ft","Inch"
1008473692,1008473500,"7370746",8.25,0.00,14.00,"ft","inch"
1008473693,1008473503,"7370747",8.25,0.00,14.00,"ft","inch"
1009647642,1008498477,"7371202",9.75,0.00,40.00,"ft","Inch"
1009647643,1008498477,"7371202",6.06,40.00,155.00,"ft","Inch"
1009647748,1008498600,"7371276",10.00,0.00,20.00,"ft","Inch"
1009647749,1008498600,"7371276",6.00,20.00,60.00,"ft","Inch"
1009647754,1008498615,"7371279",10.00,0.00,22.00,"ft","Inch"
1009647755,1008498615,"7371279",6.00,22.00,230.00,"ft","Inch"
1009647948,1008493445,"7371530",,5.00,5.00,"ft","Inch"
1009174005,1008497408,"7371641",20.30,0.00,2.40,"ft","Inch"
1009174006,1008497408,"7371641",7.62,2.40,6.10,"ft","Inch"
1009174020,1008497486,"7371667",9.75,0.00,20.00,"ft","Inch"
1009174021,1008497486,"7371667",6.00,20.00,280.00,"ft","Inch"
1009174022,1008497489,"7371668",9.75,0.00,29.00,"ft","Inch"
1009174023,1008497489,"7371668",5.87,29.00,160.00,"ft","Inch"
1009174024,1008497492,"7371669",9.75,0.00,42.00,"ft","Inch"
1009174025,1008497492,"7371669",5.87,42.00,140.00,"ft","Inch"
1009174026,1008497495,"7371670",9.75,0.00,42.00,"ft","Inch"
1009174027,1008497495,"7371670",6.00,42.00,102.00,"ft","Inch"
